가게,맛,양,날짜,주문,사용자id,리뷰
처갓집양념치킨-독립문점,5,5,2023-02-20,순살반반,pk,아이랑 와이프가 잘 먹네요
처갓집양념치킨-독립문점,5,5,2023-02-20,후라이드치킨,dy,맛잇습니다 완전 맛잇습니다 서비스도 감사합니당 번창하세요
처갓집양념치킨-독립문점,5,5,2023-02-18,순살 슈프림,se,맛있습니다 잘 먹었어요
처갓집양념치킨-독립문점,5,5,2023-02-18,순살 슈프림,03,배달빠르고 바삭하니 좋음 근데 처갓집 양념 바꼈나요? 단맛이 덜해지고 뭔가 바뀐느낌..? 그래두 잘 먹었습니다 데워먹으면 더 존맛
처갓집양념치킨-독립문점,5,5,2023-02-18,반반치킨,cr,튀김옷이 옛날 스타일이긴 한데 이 브랜드 특징이겠져? 양념 치킨이 훨낀 맛있어요 담부턴 양념만 반반해보려구요
처갓집양념치킨-독립문점,5,5,2023-02-17,허니올리고당야채,wd,양념치킨이 맵기도 단맛도 적당해서 좋아요
처갓집양념치킨-독립문점,5,5,2023-02-16,후라이드치킨,lk,처갓집이 사실은 후라이드도 맛집이라는걸 알았네요. 염지도 너무 맵지 않아서 아이들도 잘 먹었어요!!
처갓집양념치킨-독립문점,5,5,2023-02-14,순살 슈프림,gh,겁나게 맛잇습니다..
처갓집양념치킨-독립문점,5,5,2023-02-06,슈프림,sk,맛있게먹었습니다!!
처갓집양념치킨-독립문점,5,5,2023-02-05,반반치킨,ba,옛날에 할머니가 사주시던 통닭맛이라 좋았어요. 할머니 보고싶네요.
처갓집양념치킨-독립문점,5,5,2023-02-05,순살 허니올리고당야채,su,맛있게 잘 먹었습니다~~
처갓집양념치킨-독립문점,5,5,2023-02-05,순살 핫슈프림,ml,양념치킨 그렇게 안좋아하는데 여기 치킨은 자꾸 생각납니다 주기적으로 시켜먹고 있어요 소스만 조금 더 세심하게 뿌려주시면 좋을 것 같아요 안쪽은 안묻은 곳이 꽤 있더라구요ㅜ 맛있게 잘먹었습니다!
처갓집양념치킨-독립문점,5,5,2023-02-05,순살 슈프림,gk,오늘도 잘먹었습니당
처갓집양념치킨-독립문점,5,5,2023-02-05,반반치킨,tn,맛있게 잘먹었습니다~
처갓집양념치킨-독립문점,5,5,2023-02-04,순살 닭강정,gi,아주아주 마쉬써염
처갓집양념치킨-독립문점,5,5,2023-02-04,슈프림,sk,맛있어요ㅠㅠㅠㅠㅠㅠ
처갓집양념치킨-독립문점,5,5,2023-02-04,순살반반,io,먹느라 나중에찍었네영
처갓집양념치킨-독립문점,5,5,2023-01-31,후라이드치킨,tp,맛도좋고 시간보다 10분 일찍 왔네요
처갓집양념치킨-독립문점,5,5,2023-01-31,순살 슈프림,je,맛있게 잘먹었습니다
처갓집양념치킨-독립문점,5,5,2023-01-31,두마리세트,al,양 많아서 정말 좋아요 매번 맛있게 시켜먹습니다
처갓집양념치킨-독립문점,5,5,2023-01-30,두마리세트,jm,맛있게 먹었습니다....
처갓집양념치킨-독립문점,5,5,2023-01-30,순살 슈프림,pa,맛있게 잘먹었습니다 굿
처갓집양념치킨-독립문점,5,5,2023-01-30,두마리세트,lu,너무맛있어요 치킨맛집!!!!
처갓집양념치킨-독립문점,5,5,2023-01-29,순살반반,lu,예상시간보다 배달이 일찍 왔습니다. 순살 맛있어요. 잘 먹었습니다. 감사합니다.
처갓집양념치킨-독립문점,5,5,2023-01-28,순살반반,5s,맛있게 잘 먹었습니다! 날이 추워서 좀 식어서 오긴했지만 그래도 맛있었어요
처갓집양념치킨-독립문점,5,5,2023-01-27,와락（간장）윙,ed,ㄱ ㄱ ㄱ ㄱ ㄱ. ㄱ
처갓집양념치킨-독립문점,1,3,2023-01-26,순살두마리세트,ja,......... ...
처갓집양념치킨-독립문점,5,5,2023-01-25,순살 슈프림,dn,역시 처갓집치킨 맛있어요
처갓집양념치킨-독립문점,5,5,2023-01-23,순살 슈프림,bo,"리뷰이벤트 상품은 안챙겨주겼지만, 맛있었으니 별 다섯개~~~~!!!!!!! 🤩"
처갓집양념치킨-독립문점,1,2,2023-01-21,순살 닭강정,um,젓가락도. 안주시네요
처갓집양념치킨-독립문점,5,5,2023-01-20,순살 슈프림,ki,잘 먹었습니다~~~!!
처갓집양념치킨-독립문점,5,5,2023-01-17,두마리세트,jm,맛있게 먹었습니다...
처갓집양념치킨-독립문점,5,5,2023-01-17,후라이드치킨,se,너무너무 맛있게잘멋었습니다
처갓집양념치킨-독립문점,5,5,2023-01-17,두마리세트,sh,너무 맛있게 먹었습니다 양도 많고 최고에요!
처갓집양념치킨-독립문점,5,5,2023-01-17,반반치킨,hy,맛 양 배달 모두 만족스러운 치킨이었습니다. 양념은 역시 처갓집 ㅎ
처갓집양념치킨-독립문점,4,4,2023-01-17,순살반반,pc,할인 이벤트로 주문해봤어요 양념순살 닭고기가 부드럽고 맛있네요~ 다른 치킨과 조금 다른 점은 안쪽 반죽에 전반적으로 약간 찹쌀처럼 존득한 게 있어요 맛있게 잘 먹었음
처갓집양념치킨-독립문점,5,5,2023-01-17,XO,al,안 어울릴것 같지만 진짜 어울리는 양념입니다. 한번씩 시켜먹으면 정말 맛있어요
처갓집양념치킨-독립문점,2,5,2023-01-16,허니올리고당야채,bl,처갓집에서 여러번 시켜먹었었고 딱히 단골집은 없는데 이 지점은 흐물흐물한 튀김옷+두꺼운 닭껍질이 너무 많았어요.. 아무리 양념치킨이어도 좀.. 몇입 먹다가 못먹었습니다
처갓집양념치킨-독립문점,5,5,2023-01-16,반반치킨,pj,처갓집은 역시 굿!
처갓집양념치킨-독립문점,5,5,2023-01-16,순살반반,ja,"역시 양념은 처갓집 맛있네요 근데 좀 식어서왔어요,,"
처갓집양념치킨-독립문점,5,5,2023-01-16,반반치킨,fa,맛있게 먹었어요.
처갓집양념치킨-독립문점,1,2,2023-01-15,슈프림,ji,"5시 47분에 주문 넣었는데 7시 20분에 배달이 도착했습니다. 치킨은 이미 박스가 젖을정도로 오래되어 보였고, 슈프림 양념을 시켰는데 사진과 같이 이게 양념치킨인지 후라이드 치킨인지 모를만큼 양념이 부족했습니다. 음식,음료수 모두 눅눅하고 식어있엇구요. 이게 먼가요. 프랜차이즈는 시키는 이유가 따로 있는건데"
처갓집양념치킨-독립문점,1,1,2023-01-15,순살반반,de,아무리 할인쿠폰 뿌려서 바쁘시겠지만 5:43분 주문 > 7:14분 도착으로 치킨은 다 식었고 (에어프라이어에 다 다시 돌렸습니다) 콜라도 미지근하고 케이스도 다 찌그러져 있네요.. 그 덕분에 양념도 다 새서 왔습니다. 보기 좋은 떡이 먹기도 좋다던데 보자마자 입맛 떨어지는 치킨은 처음입니다. 신경 좀 써주세요..
처갓집양념치킨-독립문점,4,5,2023-01-15,순살 허니올리고당야채,br,배달부가 늑장부린건지 치킨이 식고 튀김옷은 말랑해져서 와서 맛있게 먹지 못 함..
처갓집양념치킨-독립문점,5,5,2023-01-15,허니올리고당야채,sh,너무 맛있어요 배달도 시간 맞춰 오고 최고입니다
처갓집양념치킨-독립문점,5,5,2023-01-15,순살두마리세트,pa,예정 시간 내에 받아서 잘 먹었습니다 ㅎㅎ
처갓집양념치킨-독립문점,5,5,2023-01-14,두마리세트,08,총 배달소요시간은 61분정도였습니다. 따뜻한 치킨이 와서 괜찮았지만 배고파서 시켰을땐 기다림이 길게 느껴질 정도였습니다. 치킨은 감동이네요 그동안 수많은 치킨을 먹어봤지만 이렇게 맛있는 닭가슴살은 오랜만입니다. 거의 시중에 파는 수비드 닭가슴살이 튀김을 두르고 있는듯한.. 자주 생각날것 같습니다
처갓집양념치킨-독립문점,5,5,2023-01-14,슈프림,na,맛있게 잘 먹겠습니다
처갓집양념치킨-독립문점,5,5,2023-01-14,슈프림,pu,양념은 처갓집이에요...진짜
처갓집양념치킨-독립문점,5,5,2023-01-14,반반치킨,ke,맛있고 바삭바삭하네요 잘 먹었습니다 :)
처갓집양념치킨-독립문점,5,5,2023-01-13,두마리세트,se,여기참좋아요 너무너무맛나요ㅛㅛ
처갓집양념치킨-독립문점,5,5,2023-01-11,순살 허니올리고당야채,tj,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2023-01-09,순살 슈프림,op,항상 맛있게 먹고 있어요. ^^ 요즘엔 블랙라벨만 먹어요!
처갓집양념치킨-독립문점,5,5,2023-01-08,반반치킨,gl,맛있게 잘먹었흡니다~~
처갓집양념치킨-독립문점,5,5,2023-01-08,두마리세트,sh,양념소스도 넉넉하고 아주 맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2023-01-07,순살 허니올리고당야채,su,맛있게 잘 먹었습니다~~
처갓집양념치킨-독립문점,5,5,2023-01-07,슈프림,nt,맛잇습니다!!!!!!!!
처갓집양념치킨-독립문점,5,5,2023-01-07,반반치킨,lu,넘나맛있어요 ㅎㅎ늘 잘먹습니다
처갓집양념치킨-독립문점,5,5,2023-01-06,부위별 치킨,ju,다리 몇개 제공인지 알수있을까요? 맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2023-01-04,순살반반,dr,맛잇엇어요. 배달도 적당
처갓집양념치킨-독립문점,5,5,2023-01-03,순살반반,ir,맛있는데 소스 양이 좀 부족한듯
처갓집양념치킨-독립문점,5,5,2023-01-01,순살 허니올리고당야채,su,맛있게 잘 먹었습니다~~
처갓집양념치킨-독립문점,5,5,2023-01-01,순살 슈프림,hi,맛있게 잘 먹었습니다 다음에 또 시킬게요!
처갓집양념치킨-독립문점,5,5,2023-01-01,순살 핫슈프림,kh,감사해요 작년 한 해 동안 우리집 치킨 입맛을 지켜주셔서. 새해 복 많이 받으시고 돈벼락 맞으세요! 🙏🙏🙏
처갓집양념치킨-독립문점,5,5,2023-01-01,순살 슈프림,wo,맛있게 먹었습니다.
처갓집양념치킨-독립문점,5,5,2023-01-01,슈프림,te,맛있어요 다음에 또 시킬게요
처갓집양념치킨-독립문점,5,5,2022-12-31,순살 허니올리고당야채,yu,독립문점 사장님 친절하시고 서비스도 많이주셔서 잘먹었습니다 소스도넉넉하고 넘맛있어요
처갓집양념치킨-독립문점,5,5,2022-12-31,후라이드치킨,yu,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-12-31,허니올리고당야채,lo,맛있어서 또 시켜먹어요~ 새해복 많이받으세요~~!!
처갓집양념치킨-독립문점,5,5,2022-12-31,두마리세트,al,제가 느끼한걸 좋아해서 그런진 모르겠지만 개인적으로 슈프림보다 블랙라벨이 더 맛있네요 정말좋습니다ㅎㅎ
처갓집양념치킨-독립문점,5,5,2022-12-31,순살 후라이드치킨,k0,잘 먹었습니다 맛있네요
처갓집양념치킨-독립문점,5,5,2022-12-31,와락（간장）치킨,gk,맛있게 잘 먹었어요
처갓집양념치킨-독립문점,5,5,2022-12-30,후라이드치킨,bg,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-12-30,100%청,95,매운데 너무 맛있어요!!
처갓집양념치킨-독립문점,5,5,2022-12-30,순살 허니올리고당야채,dy,완전 맛있어요 핵 좀 맛 사장님 번창하세요
처갓집양념치킨-독립문점,5,5,2022-12-30,순살두마리세트,dh,처갓집 최고~ 슈프림은 진리입니다
처갓집양념치킨-독립문점,5,5,2022-12-30,순살두마리세트,pa,배달 예정 시간 내에 잘 받아서 맛있게 먹었어요 ㅎㅎ
처갓집양념치킨-독립문점,5,5,2022-12-29,순살 슈프림,gi,슈프림 시리즈 오리지날만 좋아했었는데 이건 진짜 맛있네
처갓집양념치킨-독립문점,5,5,2022-12-29,두마리세트,ck,역시 양념은 처갓집이 제일 맛있는것같아요
처갓집양념치킨-독립문점,5,5,2022-12-29,순살 슈프림,mi,항상 맛있게먹고있습니다
처갓집양념치킨-독립문점,5,5,2022-12-29,슈프림,dd,포장 정확하고 맛 아주아주아주. 좋아요!!
처갓집양념치킨-독립문점,5,5,2022-12-29,순살반반,kk,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-12-29,순살 슈프림,ry,신 메뉴라 그런지 맛있네요. 새로운 경험 좋았습니다. 또 시켜먹을 것 같아요.
처갓집양념치킨-독립문점,5,5,2022-12-28,두마리세트,sh,역시 처갓집 맛있어요!!!
처갓집양념치킨-독립문점,5,5,2022-12-28,순살 슈프림,du,양도 많고 맛있어요!!
처갓집양념치킨-독립문점,5,5,2022-12-27,반반치킨,jy,슈프림 양념 너무 맛있어용
처갓집양념치킨-독립문점,5,5,2022-12-27,순살 허니올리고당야채,iv,항상 맛있어요 시간도 정확히 지켜주시고 좋아요~ 콜라도 감사해용
처갓집양념치킨-독립문점,5,5,2022-12-27,반반치킨,gk,사실 배달이 시간이 지나고와서 치킨이 많이 식었지만 사장님하고 배달원분이 잘 대처해주셔서 맛있게 먹었습니다 감사합니다 그리고 식어도 존맛이였었어요👍🏻
처갓집양념치킨-독립문점,5,5,2022-12-27,슈프림,re,맛있게 먹었어요 ㅎㅎㅎ
처갓집양념치킨-독립문점,5,5,2022-12-27,반반치킨,ed,맛있어요~ 양도 넉넉하고~~ 배달도 빠르고 안전 배달해주셔서 감사합니다
처갓집양념치킨-독립문점,5,5,2022-12-27,후라이드치킨,dr,이름을 처갓집후라이드치킨으로 바꿔도 될 정도로 맛있습니다!
처갓집양념치킨-독립문점,5,5,2022-12-27,후라이드치킨,yo,너무맛잇게먹었어요!!
처갓집양념치킨-독립문점,5,5,2022-12-27,순살 핫슈프림,ha,매운맛과 슈프림의 최고의 조합
처갓집양념치킨-독립문점,5,5,2022-12-26,순살 슈프림,he,처음 먹어봤는데 너무 맛있어요 자주 시켜먹을 것 같아요
처갓집양념치킨-독립문점,4,4,2022-12-26,허니올리고당야채,ny,여기서는 처음 배달해서 맛있게 먹었어요 ~♡
처갓집양념치킨-독립문점,5,5,2022-12-26,허니올리고당야채,ju,처갓집 양념소스가 치킨브랜드 중 제일 맛있음
처갓집양념치킨-독립문점,5,5,2022-12-26,순살 슈프림,wp,맛있게 잘먹었습니다👍🏻👍🏻👍🏻👍🏻
처갓집양념치킨-독립문점,5,5,2022-12-25,순살 허니올리고당야채,su,맛있게 잘 먹었습니다~~
처갓집양념치킨-독립문점,3,3,2022-12-25,순살반반,hu,붐빌때라 오래걸리긴 했지만 예상시간 맞춰 배달되었어요.
처갓집양념치킨-독립문점,5,5,2022-12-25,허니올리고당야채,cm,배달 빠르고 맛있어요!
처갓집양념치킨-독립문점,5,5,2022-12-25,두마리세트,tn,제가 좋아하는 스타일입니다 정말… 김말이도 맛있었구요.. 후라이드는 바삭하면서 퍽퍽살도 촉촉하고 양념은 그냥 촉촉 그자체🤍🫶
처갓집양념치킨-독립문점,5,5,2022-12-25,허니올리고당야채,lo,맛있고 시간도 정확합니다~~~!!!
처갓집양념치킨-독립문점,5,5,2022-12-25,순살 슈프림,si,"치킨땡기는게아니라 처갓집 독립문점이생각나서 매번 주문합니다. 다른치킨집, 다른지점들보다 훨씬 맛있어요!! 배달시간도 꼭 지켜주시고 시켜먹을때마다 너무너무 만족스럽습니다! 다음에 또 시켜먹을게요😁"
처갓집양념치킨-독립문점,5,5,2022-12-25,순살두마리세트,pa,예정 시간 내에 받아서 따뜻하게 잘 먹었어요! 핫슈프림 너무 맛있어요 ㅎㅎㅎ
처갓집양념치킨-독립문점,5,5,2022-12-24,슈프림,cs,역시 양념 치킨은 처갓집입니다.
처갓집양념치킨-독립문점,5,5,2022-12-24,순살 허니올리고당야채,da,크리스마스이브라 엄청 바쁜데 친절하게 잘해주셨어요
처갓집양념치킨-독립문점,5,5,2022-12-24,순살반반,ko,맛있게 잘 먹었어요!
처갓집양념치킨-독립문점,5,5,2022-12-24,순살두마리세트,ss,배달은 시간 맞춰서 왔고 맛도 있었어요!
처갓집양념치킨-독립문점,5,5,2022-12-23,슈프림,k2,청양고추랑 먹으니 맛있네요
처갓집양념치킨-독립문점,5,5,2022-12-22,순살 허니올리고당야채,su,맛있게 잘 먹었습니다~~
처갓집양념치킨-독립문점,5,5,2022-12-22,	,dr,"
후라이드치킨/1"
처갓집양념치킨-독립문점,5,5,2022-12-21,순살 허니올리고당야채,su,맛있게 잘 먹었습니다~~
처갓집양념치킨-독립문점,5,5,2022-12-20,순살 슈프림,st,소스가 정말 예술입니다.
처갓집양념치킨-독립문점,5,5,2022-12-20,순살 허니올리고당야채,ra,맛있게 해주셔서 잘 먹었습니다!
처갓집양념치킨-독립문점,5,5,2022-12-17,두마리세트,kh,아주아주아주맛있어요
처갓집양념치킨-독립문점,5,5,2022-12-09,순살두마리세트,34,바삭하고 맛있었습니다 ^^
처갓집양념치킨-독립문점,5,5,2022-12-08,순살 슈프림,go,역시 언제나 맛있어요!!
처갓집양념치킨-독립문점,5,5,2022-12-06,허니올리고당야채,sa,첨시켜먹는데 맛있어요
처갓집양념치킨-독립문점,5,5,2022-12-05,반반치킨,gm,맛있어요! 반반치킨이 덜 물려서 좋아요!
처갓집양념치킨-독립문점,4,4,2022-12-04,후라이드치킨,ho,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-12-04,순살 슈프림,sc,추천합니다 추천합니다
처갓집양념치킨-독립문점,1,5,2022-12-04,두마리세트,ka,"리뷰이벤트 주셔서 별 다섯개는 드리는데, 몇 군데를 들러서 온건지 치킨이 다 식고 누져서 맛의 퀄리티가 너무 떨어지네요. 상자도 다 젖고 찌그러져서 설마설마 했는데 역시나 맛이 ㅠㅠ"
처갓집양념치킨-독립문점,4,4,2022-12-03,반반치킨,pe,맛있게 먹었습니다!!!
처갓집양념치킨-독립문점,5,5,2022-12-03,순살 슈프림,mi,처갓집 취향이면 이번 신메뉴도 꼭 먹어야하는게 진리 아니겟어요?!!! 넘 맛나게 잘먹었습니당!!!
처갓집양념치킨-독립문점,5,5,2022-12-03,슈프림골드,na,축구하는 날엔 치킨이죠~ 맛은 뭐 말잇못!!!
처갓집양념치킨-독립문점,5,4,2022-12-03,순살 후라이드치킨,ba,가나 전 때 시켜먹고 포르투칼전에 또 시켜먹었네요.
처갓집양념치킨-독립문점,1,1,2022-12-02,후라이드치킨,pl,다음부터 안먹는걸로
처갓집양념치킨-독립문점,5,5,2022-12-02,슈프림,qh,항상 양념이 많아서 너무 좋아요👍🏻👍🏻
처갓집양념치킨-독립문점,5,5,2022-12-02,허니올리고당야채,an,양념도 많이 주시고 너무너무 맛있어요~
처갓집양념치킨-독립문점,5,5,2022-12-02,후라이드치킨,jy,과하게 튀기지 않고 자극적이지 않아서 좋아요
처갓집양념치킨-독립문점,5,5,2022-12-01,	,y5,"
두마리세트/1(치킨선택1(후라이드치킨),치킨선택2(허니올리고당야채양념치킨),세트옵션(처갓집라이스-슈프림))"
처갓집양념치킨-독립문점,5,5,2022-12-01,순살반반,pa,깔끔하고 맛있었어요~
처갓집양념치킨-독립문점,5,5,2022-12-01,허니올리고당야채,ck,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-12-01,슈프림,bu,이번엔 소스가 다른때 보단 작았지만 그래도 맛나요 잘 먹었습니다.
처갓집양념치킨-독립문점,5,5,2022-12-01,반반치킨,di,양념통닭은 진짜 처갓집이 최고
처갓집양념치킨-독립문점,4,4,2022-11-30,반반치킨,cj,양념치킨 한 조각 이미 먹은 후지만 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-30,순살 닭강정,wh,ㅎ맛있게 잘먹었습니다.
처갓집양념치킨-독립문점,4,4,2022-11-30,허니올리고당야채,jm,처음먹어보는데 잘 먹었습니다
처갓집양념치킨-독립문점,4,5,2022-11-29,순살두마리세트,do,배달이 많은지 1시간 걸린 건 아쉬웠고 치킨은 맛있게 잘 먹었어요!^^
처갓집양념치킨-독립문점,5,5,2022-11-29,슈프림,j0,맛있게 잘 먹었습니다!!
처갓집양념치킨-독립문점,5,5,2022-11-28,순살 슈프림,dh,신메뉴도 맛있네요!! 맛돌이~
처갓집양념치킨-독립문점,4,4,2022-11-28,순살반반,ma,다 좋습니다만 왜 제가 손도 안댄 치킨이 찢어져 있죠? 저는 찢지 않았습니다. 이 부분에 대한 설명이 필요할 것 같습니다. 제가 엄한 상상을 하지 않도록 말이죠
처갓집양념치킨-독립문점,5,5,2022-11-28,순살 후라이드치킨,ba,"한국과 가나 축구하는 날~~ 엄청 바쁘신거 보고 왔네요. 쉬엄쉬엄하시고, 맛있게 잘먹었습니다."
처갓집양념치킨-독립문점,5,5,2022-11-28,슈프림,hg,맛있게 잘 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-28,반반치킨,am,따끈따끈하게 배달해 주셨어요. 잘 먹었습니다.
처갓집양념치킨-독립문점,5,5,2022-11-28,순살두마리세트,pa,핫슈프림 넘 맛있게 잘 먹었어요!!ㅎㅎ
처갓집양념치킨-독립문점,5,5,2022-11-28,반반치킨,br,맛있게잘먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-27,순살반반,sw,맛있게 잘 먹었습니다.
처갓집양념치킨-독립문점,5,5,2022-11-27,순살 슈프림,an,배달 70분.. 좀 식고 눅눅했지만 축구 덕에 할인받아 처갓집양념치킨 맛보았어요~ 우린 축구 못 보고~ 기말고사 공부했지만~ 떡사리까지 맛나게 클리어 했음다♡♡♡
처갓집양념치킨-독립문점,5,5,2022-11-27,부위별 반반,co,"반반메뉴로 다리부위만 주문했는데 맛있고, 양도 푸짐해요~ 서비스로 주신 떡사리도 쫄깃쫄깃 맛나네용~~"
처갓집양념치킨-독립문점,5,5,2022-11-27,부위별 치킨,og,핫으로 시켰는데 오늘은 소스가 넘 달게 느껴졌어요~축구 파이팅!
처갓집양념치킨-독립문점,5,5,2022-11-27,후라이드치킨,dr,맛있게 잘먹었습니다 ㅎㅎ
처갓집양념치킨-독립문점,4,4,2022-11-27,매운불,ei,배달도 오래걸리고 치킨이 딱딱해요
처갓집양념치킨-독립문점,5,5,2022-11-27,슈프림,yu,역시 맛있는 치킨! 😋 저희아이 최애 양념치킨집입니다 항상 번창하세요
처갓집양념치킨-독립문점,5,5,2022-11-26,순살 슈프림,ch,맛있게 먹었습니다!
처갓집양념치킨-독립문점,5,5,2022-11-26,순살 슈프림,ho,역시나 맛있습니다👍🏻
처갓집양념치킨-독립문점,5,5,2022-11-26,부위별 반반,wo,맛있게 먹었습니다 감사합니다
처갓집양념치킨-독립문점,5,5,2022-11-26,순살 슈프림,jk,추천합니다 추천합니다
처갓집양념치킨-독립문점,5,5,2022-11-26,슈프림,ra,맛있게 먹었어요 또 주문할게요
처갓집양념치킨-독립문점,5,5,2022-11-26,와락（간장）치킨,yc,맛있게 잘먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-26,순살 슈프림,ds,맛있어요.맛있아요.
처갓집양념치킨-독립문점,5,5,2022-11-25,순살 슈프림,vp,항상 신세지고 있습니다.. 슈프림에 청양고추 토핑! 이거 못막습니다 ㅠㅠㅜㅜ
처갓집양념치킨-독립문점,5,5,2022-11-25,슈프림,20,소스 충분히 많이 뿌려주셔서 너무 맛있게 잘 먹었습니다!
처갓집양념치킨-독립문점,5,5,2022-11-25,반반치킨,fk,오랜만에 시켜먹었는데 맛있게 먹었습니다 다음에 또 시킬게용
처갓집양념치킨-독립문점,5,5,2022-11-25,슈프림,br,맛있게잘먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-25,순살 슈프림,sp,역시 양념치킨은 처갓집 달달하고 진짜 맛나요. 감튀떨어진건 아쉽네요. 다음에 잘 먹을께요. 축구에 할인이라 그런지 배달이 너무 늦었네요... 이해는 합니다.
처갓집양념치킨-독립문점,5,5,2022-11-24,순살 치즈슈프림,es,넘 맛있어여 잘먹었음다
처갓집양념치킨-독립문점,5,5,2022-11-24,허니올리고당야채,po,양념은 역시 처갓집! 옛날 맛 그대로라서 너무좋아요!
처갓집양념치킨-독립문점,5,5,2022-11-24,허니올리고당야채,ed,ㄱ ㄱ ㄱ ㄱ ㅇ ㄱ
처갓집양념치킨-독립문점,5,5,2022-11-24,후라이드치킨,in,맛있어요 ㅎㅎ 정겨운맛
처갓집양념치킨-독립문점,5,5,2022-11-24,와락（간장）윙,co,"처갓집양념치킨은 처음 먹어보는데 양도 많고 맛있고, 서비스로 주신 떡사리도 진짜 쫄깃하고 맛있어용~^^"
처갓집양념치킨-독립문점,5,5,2022-11-23,후라이드치킨,ha,후라이드도 맛있어요. 추천합니다.
처갓집양념치킨-독립문점,5,5,2022-11-23,허니올리고당야채,jo,사장님도 친절하시고 맛도 좋습니다 잘먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-23,반반치킨,jh,넘넘 신선하고 맛있어요 굿
처갓집양념치킨-독립문점,5,5,2022-11-23,슈프림,ig,진짜 언제나 최고… 슈프림 매주 시켜먹어요 ㅠㅠ 이 지점 찾아서 너무 행복 ♥ 떡사리 추가 필수
처갓집양념치킨-독립문점,5,5,2022-11-23,순살두마리세트,pa,예정 시간 내에 받아서 잘먹었어요!!ㅎㅎ
처갓집양념치킨-독립문점,5,5,2022-11-22,순살 슈프림,jb,급하게오셧는지 배달이 좀 이상했는데 맛있게먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-22,순살 슈프림,su,언제 먹어도 맛있는 처갓집슈프림 . 독립문점에선 처음 시켜먹는데 맛있네요 리뷰이벤트로 추가한 떡사리도 맛있습니다
처갓집양념치킨-독립문점,5,5,2022-11-22,순살두마리세트,xi,달달하니 아주 맛나고 좋아요 배불리먹었습니다~
처갓집양념치킨-독립문점,5,5,2022-11-22,순살 치즈슈프림,su,맛있게 잘 먹었습니다~
처갓집양념치킨-독립문점,5,5,2022-11-22,순살 핫슈프림,ow,배달빠르고 맛있어요
처갓집양념치킨-독립문점,5,4,2022-11-21,두마리세트,eu,후라이드 넘넘 맛있어요 양념은 듣던데로 너무 맛있네요
처갓집양념치킨-독립문점,5,5,2022-11-21,반반치킨,hg,맛있게 먹었습니다!!
처갓집양념치킨-독립문점,5,5,2022-11-21,순살 허니올리고당야채,wj,70분내외 도착 안내받고 83분이 지나서 받아가지고 일단 배달시간이 참 실망이네요..70분도 뜨악하고 바쁘신갑다 하고 열심히 기다렸는데.. 사실 그렇게 받고 맛만 있으면 괜찮은데 치즈스틱은 차갑고 치킨도 대체로 싸늘하고 소스도 떡져서 남은 치킨 먹는 기분에 섭섭하네요..증말 치킨은 맛있는데 따뜻했으면 참 야무지게 맛있었겠네요 매장 거리가 좀 있는데 이정도일줄은.. 치킨 퀄리티는 좋았던 것 같으나 재주문은 안할것같아서 아쉽네요
처갓집양념치킨-독립문점,5,5,2022-11-21,순살 슈프림,se,슈프림 말안해도 다 아시쥬~ 리뷰 떡사리도 감사합니다^^
처갓집양념치킨-독립문점,5,5,2022-11-21,순살반반,jm,너무 맛있었어요 먹다가 생각나서 부랴부랴 사진 찍었구요 잘 먹었음니다 믿고 먹는 처갓집 독립문점!! 🍗🍗🍗🍗🍗🍗
처갓집양념치킨-독립문점,5,5,2022-11-21,순살반반,01,배달도 빠르고 순살이 큼직큼직해서 좋아요! 양념은 역시 맛있어요.
처갓집양념치킨-독립문점,5,5,2022-11-21,순살 슈프림,ch,잘먹었습니다. 다음에도 주문할게요
처갓집양념치킨-독립문점,4,5,2022-11-20,와락（간장）치킨,sh,치즈스틱은 없네요ㅡ 양이 많고 소스도 듬~뿍 맛있게 먹었습니다
처갓집양념치킨-독립문점,5,5,2022-11-20,두마리세트,al,매번 시켜먹는데 정말 맛있어요
처갓집양념치킨-독립문점,5,5,2022-11-20,순살 슈프림,su,맛있게 잘 먹었습니다~
처갓집양념치킨-독립문점,5,5,2022-11-20,순살 허니올리고당야채,ck,잘먹엇습니다. 오늘도
처갓집양념치킨-독립문점,5,5,2022-11-20,순살 슈프림,xp,역시 슈프림 양념치킨 맛있네요
